seed,nulleff,cens,var,est,lower,upper
40,1,3,"Pr(N+ | sympt., mAb)",0.5961538461538461,0.500058706401711,0.6853987254497406
40,1,3,"Pr(N+ | asympt., Plac.)",0.7379912663755459,0.6774476548733612,0.7906820353977275
40,1,3,"Pr(N+ | asympt., mAb)",0.4235294117647059,0.35174809699158494,0.49869034170779775
40,1,3,PE for infec.,0.5308219178082192,0.47981630040789625,0.578179581472718
40,1,3,PE for sympt. infec.,0.7070422535211267,0.644575698005994,0.7593092546910326
40,1,3,PE for asympt. infec.,0.25764192139737996,0.11839514907511428,0.37547482608332394
40,1,3,RR for sympt. | infec.,0.6244062917651896,0.5268433187176925,0.7321782458024712
40,1,3,RR for N+ | infec.,0.6115756732677909,0.5351706801530586,0.6906915362154545
40,1,3,RR for N+ | sympt.,0.7101832731027362,0.5927105697975391,0.8237431384571228
40,1,3,RR for N+ | asympt.,0.5738948833971458,0.47015124024480764,0.6895771919458358
41,1,3,Pr(Infec. | Plac.),0.71125,0.6788960306806004,0.7415848941225015
41,1,3,Pr(Infec. | mAb),0.31875,0.2873907814184281,0.35184156120612947
41,1,3,Pr(Sympt. | Plac.),0.42375,0.3899520248426139,0.4582767537787519
41,1,3,Pr(Sympt. | mAb),0.12875,0.10730324895371114,0.15374506662900334
41,1,3,Pr(Asympt. | Plac.),0.2875,0.257211291258672,0.31981973112874035
41,1,3,Pr(Asympt. | mAb),0.19,0.16432148573705274,0.21864141751046645
41,1,3,"Pr(Sympt. | Infec., Plac.)",0.5957820738137083,0.5549479267363606,0.6353315970683545
41,1,3,"Pr(Sympt. | Infec., mAb)",0.403921568627451,0.3455538359528508,0.46514109590525043
41,1,3,"Pr(Asympt. | Infec., Plac.)",0.40421792618629176,0.3646684029316455,0.44505207326363944
41,1,3,"Pr(Asympt. | Infec., mAb)",0.596078431372549,0.5348589040947496,0.6544461640471493
41,1,3,"Pr(N+ | Infec., Plac.)",0.7768014059753954,0.7407964853847276,0.8090938815738526
41,1,3,"Pr(N+ | Infec., mAb)",0.4823529411764706,0.42174046336129667,0.5434892180003953
41,1,3,"Pr(N+ | sympt., Plac.)",0.8200589970501475,0.7756529463620164,0.8572926744693629
41,1,3,"Pr(N+ | sympt., mAb)",0.5922330097087378,0.49567612543951683,0.6821574628484024
41,1,3,"Pr(N+ | asympt., Plac.)",0.7130434782608696,0.6514614566301842,0.7676259049276516
41,1,3,"Pr(N+ | asympt., mAb)",0.40789473684210525,0.33297386934980455,0.4873563546362539
41,1,3,PE for infec.,0.5518453427065027,0.5003350251529887,0.5993541568998513
41,1,3,PE for sympt. infec.,0.696165191740413,0.6305491626767631,0.7509101885617648
41,1,3,PE for asympt. infec.,0.3391304347826086,0.20951131152571323,0.44816694430275517
41,1,3,RR for sympt. | infec.,0.6779686505870784,0.5724679059155297,0.7939747379594876
41,1,3,RR for N+ | infec.,0.6209475645461805,0.5394331981649639,0.7058519059680979
41,1,3,RR for N+ | sympt.,0.7221834183138925,0.6008432391446735,0.8405529959655946
41,1,3,RR for N+ | asympt.,0.5720474967907574,0.46034000286819327,0.6979655791592452
42,1,3,Pr(Infec. | Plac.),0.725,0.6930387592654921,0.7548107464419537
42,1,3,Pr(Infec. | mAb),0.29875,0.26805591116118055,0.33136758651160414
42,1,3,Pr(Sympt. | Plac.),0.45125,0.417082155856097,0.4858837845739565
42,1,3,Pr(Sympt. | mAb),0.12,0.09927829150898948,0.14435365440732434
42,1,3,Pr(Asympt. | Plac.),0.27375,0.24398868684856723,0.30567375463450125
42,1,3,Pr(Asympt. | mAb),0.17875,0.1537543179923049,0.20681610996984195
42,1,3,"Pr(Sympt. | Infec., Plac.)",0.6224137931034482,0.5822769591008976,0.6609397529956138
42,1,3,"Pr(Sympt. | Infec., mAb)",0.401673640167364,0.3415510067938869,0.4649070822480539
42,1,3,"Pr(Asympt. | Infec., Plac.)",0.3775862068965517,0.3390602470043861,0.41772304089910245
42,1,3,"Pr(Asympt. | Infec., mAb)",0.5983263598326359,0.5350929177519461,0.658448993206113
42,1,3,"Pr(N+ | Infec., Plac.)",0.7793103448275862,0.7437831338792212,0.8111620402001428
42,1,3,"Pr(N+ | Infec., mAb)",0.39330543933054396,0.33353209225175434,0.45645434479375596
42,1,3,"Pr(N+ | sympt., Plac.)",0.814404432132964,0.7710636245753121,0.8511244368740364
42,1,3,"Pr(N+ | sympt., mAb)",0.5,0.40192402452986303,0.598075975470137
42,1,3,"Pr(N+ | asympt., Plac.)",0.7214611872146118,0.6586626604854289,0.7766243840050199
42,1,3,"Pr(N+ | asympt., mAb)",0.32167832167832167,0.25064630391904297,0.40204033914764487
42,1,3,PE for infec.,0.5879310344827586,0.5388318543753623,0.6330831819618719
42,1,3,PE for sympt. infec.,0.7340720221606648,0.6750643701804422,0.7830903435865577
42,1,3,PE for asympt. infec.,0.3470319634703196,0.21379690063653167,0.4583608334046205
42,1,3,RR for sympt. | infec.,0.6453482307398093,0.5426964576274929,0.7577849161738069
42,1,3,RR for N+ | infec.,0.5046839708223794,0.42576689117879707,0.5897509158414559
42,1,3,RR for N+ | sympt.,0.6139455782312925,0.4910858134286433,0.7402231910038186
42,1,3,RR for N+ | asympt.,0.44587058511109146,0.3432751425531786,0.5667880421389531
43,1,3,Pr(Infec. | Plac.),0.72875,0.6969021266866511,0.7584115374492522
43,1,3,Pr(Infec. | mAb),0.35125,0.3189535212687524,0.3849681944024363
43,1,3,Pr(Sympt. | Plac.),0.4225,0.3887213791012824,0.45701934671059746
43,1,3,Pr(Sympt. | mAb),0.14,0.11767176853742264,0.16576902233066415
43,1,3,Pr(Asympt. | Plac.),0.30625,0.27529830034216074,0.3390535141875388
43,1,3,Pr(Asympt. | mAb),0.21125,0.18437787568883443,0.2408819253199435
43,1,3,"Pr(Sympt. | Infec., Plac.)",0.5797598627787307,0.539298713147577,0.6191767977457587
43,1,3,"Pr(Sympt. | Infec., mAb)",0.398576512455516,0.343069765088564,0.4568189160184896
43,1,3,"Pr(Asympt. | Infec., Plac.)",0.4202401372212693,0.38082320225424116,0.460701286852423
43,1,3,"Pr(Asympt. | Infec., mAb)",0.6014234875444839,0.5431810839815104,0.656930234911436
43,1,3,"Pr(N+ | Infec., Plac.)",0.7941680960548885,0.7594743607331929,0.8250105880454542
43,1,3,"Pr(N+ | Infec., mAb)",0.49110320284697506,0.43316698059278547,0.549279394942921
43,1,3,"Pr(N+ | sympt., Plac.)",0.849112426035503,0.8070428140210822,0.8833357047641097
43,1,3,"Pr(N+ | sympt., mAb)",0.6160714285714286,0.5235748200728699,0.700869867215161
43,1,3,"Pr(N+ | asympt., Plac.)",0.7183673469387755,0.6590089454818235,0.7709837113169786
43,1,3,"Pr(N+ | asympt., mAb)",0.40828402366863903,0.33701805799862,0.48362682540195684
43,1,3,PE for infec.,0.5180102915951972,0.4664564083683139,0.5659456739540292
43,1,3,PE for sympt. infec.,0.6686390532544378,0.6000846531592656,0.7262665467049194
43,1,3,PE for asympt. infec.,0.3102040816326531,0.18320613738435898,0.41813229834716004
43,1,3,RR for sympt. | infec.,0.6874855229632125,0.5834354819876241,0.8022369909293653
43,1,3,RR for N+ | infec.,0.6183869703235129,0.5421409937117785,0.6973908358015148
43,1,3,RR for N+ | sympt.,0.7255475360876058,0.6133801844561402,0.8331680571128064
43,1,3,RR for N+ | asympt.,0.5683499193114577,0.4627271598521948,0.6868474547795614
44,1,3,Pr(Infec. | Plac.),0.7525,0.7214354726700669,0.7811511948460667
44,1,3,Pr(Infec. | mAb),0.305,0.27409054474436556,0.33777321697584817
44,1,3,Pr(Sympt. | Plac.),0.44125,0.4072043363974064,0.4758571815567606
44,1,3,Pr(Sympt. | mAb),0.11,0.09015372744374563,0.1335737959966817
44,1,3,Pr(Asympt. | Plac.),0.31125,0.28013205431357485,0.34417197145406797
44,1,3,Pr(Asympt. | mAb),0.195,0.16902967789521636,0.2238854365902461
44,1,3,"Pr(Sympt. | Infec., Plac.)",0.5863787375415282,0.5466115872508854,0.6250504845433462
44,1,3,"Pr(Sympt. | Infec., mAb)",0.36065573770491804,0.30299390875526155,0.4226371445658216
44,1,3,"Pr(Asympt. | Infec., Plac.)",0.41362126245847175,0.3749495154566538,0.4533884127491145
44,1,3,"Pr(Asympt. | Infec., mAb)",0.639344262295082,0.5773628554341784,0.6970060912447386
44,1,3,"Pr(N+ | Infec., Plac.)",0.792358803986711,0.7581530973221136,0.8228569918275933
44,1,3,"Pr(N+ | Infec., mAb)",0.46311475409836067,0.4016046241377412,0.525768301741369
44,1,3,"Pr(N+ | sympt., Plac.)",0.8753541076487252,0.8368038261967904,0.9058228878509104
44,1,3,"Pr(N+ | sympt., mAb)",0.5795454545454546,0.4752075262812483,0.6772290767493371
44,1,3,"Pr(N+ | asympt., Plac.)",0.6746987951807228,0.6142376235239908,0.7298515159936592
44,1,3,"Pr(N+ | asympt., mAb)",0.3974358974358974,0.3239962894494175,0.47580533751210335
44,1,3,PE for infec.,0.5946843853820598,0.5475577683900763,0.6382055261025839
44,1,3,PE for sympt. infec.,0.7507082152974505,0.6925079214240114,0.7985952973001699
44,1,3,PE for asympt. infec.,0.37349397590361444,0.2547216695467408,0.47409183599477145
44,1,3,RR for sympt. | infec.,0.6150559606185855,0.510725129678356,0.7315073499495729
44,1,3,RR for N+ | infec.,0.5844760628243462,0.5041823709956893,0.6683292240682881
44,1,3,RR for N+ | sympt.,0.6620697263901147,0.5410455746325308,0.7783525326083134
44,1,3,RR for N+ | asympt.,0.5890567765567766,0.4726875872195672,0.7213153409046891
45,1,3,Pr(Infec. | Plac.),0.7275,0.6956140340752877,0.7572115772511299
45,1,3,Pr(Infec. | mAb),0.33375,0.30193671908356695,0.36715225725482037
45,1,3,Pr(Sympt. | Plac.),0.4175,0.38380102828101387,0.45198748629292274
45,1,3,Pr(Sympt. | mAb),0.12375,0.10271310279268382,0.14838300155208742
45,1,3,Pr(Asympt. | Plac.),0.31,0.27892320791426284,0.34289276504389415
45,1,3,Pr(Asympt. | mAb),0.21,0.1831948079697225,0.23957694022956963
45,1,3,"Pr(Sympt. | Infec., Plac.)",0.5738831615120275,0.533352073427639,0.6134453215077057
45,1,3,"Pr(Sympt. | Infec., mAb)",0.3707865168539326,0.3150656992162508,0.4301727133205823
45,1,3,"Pr(Asympt. | Infec., Plac.)",0.4261168384879725,0.38655467849229425,0.46664792657236087
45,1,3,"Pr(Asympt. | Infec., mAb)",0.6292134831460674,0.5698272866794176,0.6849343007837493
45,1,3,"Pr(N+ | Infec., Plac.)",0.788659793814433,0.7536535403393463,0.8198804677801406
45,1,3,"Pr(N+ | Infec., mAb)",0.50187265917603,0.44229942288023755,0.5613927740395185
45,1,3,"Pr(N+ | sympt., Plac.)",0.8203592814371258,0.7756197311915397,0.8578134796021016
45,1,3,"Pr(N+ | sympt., mAb)",0.6060606060606061,0.5075800287258733,0.6966177747748907
45,1,3,"Pr(N+ | asympt., Plac.)",0.7459677419354839,0.6883214523776142,0.7961103031057492
45,1,3,"Pr(N+ | asympt., mAb)",0.44047619047619047,0.36756914496010584,0.5160445060339262
45,1,3,PE for infec.,0.5412371134020619,0.490442487296897,0.5883090865541782
45,1,3,PE for sympt. infec.,0.7035928143712575,0.6380843548110435,0.7580064371644599
45,1,3,PE for asympt. infec.,0.32258064516129037,0.19801295348664416,0.4284962744274139
45,1,3,RR for sympt. | infec.,0.6461010563143377,0.5416672007070222,0.7624587083577119
45,1,3,RR for N+ | infec.,0.6363614109813713,0.5573469708651233,0.7179622202800766
45,1,3,RR for N+ | sympt.,0.738774607387746,0.615006114763943,0.858357114502772
45,1,3,RR for N+ | asympt.,0.5904761904761905,0.4866288976960327,0.7047357177089685
46,1,3,Pr(Infec. | Plac.),0.745,0.7136756044368926,0.7739827462223262
46,1,3,Pr(Infec. | mAb),0.2925,0.26202827518004834,0.32495495844530725
46,1,3,Pr(Sympt. | Plac.),0.4475,0.41337633325569545,0.48212544874590063
46,1,3,Pr(Sympt. | mAb),0.10375,0.08447870310535095,0.12680855628764734
46,1,3,Pr(Asympt. | Plac.),0.2975,0.26684982013382574,0.3300856247294731
46,1,3,Pr(Asympt. | mAb),0.18875,0.16314553739660317,0.21732931304143022
46,1,3,"Pr(Sympt. | Infec., Plac.)",0.6006711409395973,0.5608276702244314,0.6392251908030867
46,1,3,"Pr(Sympt. | Infec., mAb)",0.3547008547008547,0.29620062313014967,0.41789463874232147
46,1,3,"Pr(Asympt. | Infec., Plac.)",0.39932885906040266,0.36077480919691335,0.4391723297755687
46,1,3,"Pr(Asympt. | Infec., mAb)",0.6452991452991453,0.5821053612576785,0.7037993768698504
46,1,3,"Pr(N+ | Infec., Plac.)",0.7550335570469798,0.7189450920820182,0.7878554891876941
46,1,3,"Pr(N+ | Infec., mAb)",0.49145299145299143,0.4280562060318434,0.5551258681959489
46,1,3,"Pr(N+ | sympt., Plac.)",0.8184357541899442,0.7751926722395036,0.8549175443815897
46,1,3,"Pr(N+ | sympt., mAb)",0.6385542168674698,0.5311967999353615,0.7336536564289108
46,1,3,"Pr(N+ | asympt., Plac.)",0.6596638655462185,0.597356887576827,0.7168985770180497
46,1,3,"Pr(N+ | asympt., mAb)",0.4105960264900662,0.3352971791507503,0.49033091680211777
46,1,3,PE for infec.,0.6073825503355705,0.5603235461988174,0.6506772590427761
46,1,3,PE for sympt. infec.,0.7681564245810056,0.7124067145799229,0.8137654202719566
46,1,3,PE for asympt. infec.,0.3655462184873949,0.24198735516991787,0.4696745773050588
46,1,3,RR for sympt. | infec.,0.5905075681611995,0.48782883531484006,0.7053162678779414
46,1,3,RR for N+ | infec.,0.6509021842355176,0.5631204178656997,0.7421087856453132
46,1,3,RR for N+ | sympt.,0.7802130021793658,0.6455042758064493,0.9057639618034835
46,1,3,RR for N+ | asympt.,0.6224321930231577,0.49939009275703033,0.7625217443141482
47,1,3,Pr(Infec. | Plac.),0.74,0.7085088572301543,0.7691972821911212
47,1,3,Pr(Infec. | mAb),0.33625,0.3043646617003492,0.3697004202570098
47,1,3,Pr(Sympt. | Plac.),0.4525,0.41831786644411223,0.4871361267954271
47,1,3,Pr(Sympt. | mAb),0.1325,0.11075333675293707,0.15775913725823487
47,1,3,Pr(Asympt. | Plac.),0.2875,0.257211291258672,0.31981973112874035
47,1,3,Pr(Asympt. | mAb),0.20375,0.1772854661259009,0.23304601802596217
47,1,3,"Pr(Sympt. | Infec., Plac.)",0.6114864864864865,0.5716248687317717,0.6499105716876615
47,1,3,"Pr(Sympt. | Infec., mAb)",0.3940520446096654,0.33754332671588416,0.45354414127240544
47,1,3,"Pr(Asympt. | Infec., Plac.)",0.3885135135135135,0.3500894283123384,0.4283751312682283
47,1,3,"Pr(Asympt. | Infec., mAb)",0.6059479553903345,0.5464558587275945,0.6624566732841157
47,1,3,"Pr(N+ | Infec., Plac.)",0.8057432432432432,0.7719445000332117,0.8355996623291729
47,1,3,"Pr(N+ | Infec., mAb)",0.4423791821561338,0.38425170663237657,0.5021291970103773
47,1,3,"Pr(N+ | sympt., Plac.)",0.8701657458563536,0.8316175515675425,0.9009402095563872
47,1,3,"Pr(N+ | sympt., mAb)",0.5377358490566038,0.44316843970319497,0.6296638049327694
47,1,3,"Pr(N+ | asympt., Plac.)",0.7043478260869566,0.642405988964346,0.7595757659992926
47,1,3,"Pr(N+ | asympt., mAb)",0.3803680981595092,0.3094054457245007,0.45683970535684054
47,1,3,PE for infec.,0.5456081081081081,0.49583060491933706,0.591824269374615
47,1,3,PE for sympt. infec.,0.7071823204419889,0.6455693788811069,0.7588784936562551
47,1,3,PE for asympt. infec.,0.29130434782608694,0.1562641539333981,0.40536282978884586
47,1,3,RR for sympt. | infec.,0.6444166033395633,0.5454592169343015,0.7530933561876516
47,1,3,RR for N+ | infec.,0.549032444101533,0.4745093475783787,0.6273767356410584
47,1,3,RR for N+ | sympt.,0.617969451931716,0.507470814892963,0.7279318142528866
47,1,3,RR for N+ | asympt.,0.5400287813375748,0.4328568478214986,0.6624275764834746
48,1,3,Pr(Infec. | Plac.),0.72625,0.6943262453654988,0.7560113131514328
48,1,3,Pr(Infec. | mAb),0.3,0.26926228206818986,0.3326492684140806
48,1,3,Pr(Sympt. | Plac.),0.41625,0.382571499981681,0.45072896178276983
48,1,3,Pr(Sympt. | mAb),0.11125,0.09129138845499783,0.1349241877949153
48,1,3,Pr(Asympt. | Plac.),0.31,0.27892320791426284,0.34289276504389415
48,1,3,Pr(Asympt. | mAb),0.18875,0.16314553739660317,0.21732931304143022
48,1,3,"Pr(Sympt. | Infec., Plac.)",0.5731497418244407,0.5325796381428567,0.6127588954340868
48,1,3,"Pr(Sympt. | Infec., mAb)",0.37083333333333335,0.3122070088560195,0.43352942046221654
48,1,3,"Pr(Asympt. | Infec., Plac.)",0.4268502581755594,0.38724110456591326,0.46742036185714336
48,1,3,"Pr(Asympt. | Infec., mAb)",0.6291666666666667,0.5664705795377835,0.6877929911439805
48,1,3,"Pr(N+ | Infec., Plac.)",0.7710843373493976,0.7352071824401504,0.8034003243449929
48,1,3,"Pr(N+ | Infec., mAb)",0.4666666666666667,0.4045719011951403,0.5298116934676302
48,1,3,"Pr(N+ | sympt., Plac.)",0.8138138138138138,0.7685120054397941,0.8519579353202413
48,1,3,"Pr(N+ | sympt., mAb)",0.5730337078651685,0.4693511637265876,0.6706724869692405
48,1,3,"Pr(N+ | asympt., Plac.)",0.7137096774193549,0.6545272157587936,0.7663725062185549
48,1,3,"Pr(N+ | asympt., mAb)",0.40397350993377484,0.32903083370303526,0.4836808249130083
48,1,3,PE for infec.,0.5869191049913942,0.5378568346554649,0.6320562440213169
48,1,3,PE for sympt. infec.,0.7327327327327328,0.6701848781151147,0.7841429047872033
48,1,3,PE for asympt. infec.,0.3911290322580645,0.2739254176619166,0.4901818202203817
48,1,3,RR for sympt. | infec.,0.6470095095095095,0.5377658747412197,0.7688963261561297
48,1,3,RR for N+ | infec.,0.6052083333333333,0.5214620490821752,0.6928907693164549
48,1,3,RR for N+ | sympt.,0.7041336705501886,0.5734586047082124,0.8324029607954659
48,1,3,RR for N+ | asympt.,0.5660193811501478,0.4549720910674771,0.690798097719196
49,1,3,Pr(Infec. | Plac.),0.7275,0.6956140340752877,0.7572115772511299
49,1,3,Pr(Infec. | mAb),0.31375,0.2825505575484485,0.3467295738381658
49,1,3,Pr(Sympt. | Plac.),0.45375,0.4195537949590122,0.48838825109001294
49,1,3,Pr(Sympt. | mAb),0.12,0.09927829150898948,0.14435365440732434
49,1,3,Pr(Asympt. | Plac.),0.27375,0.24398868684856723,0.30567375463450125
49,1,3,Pr(Asympt. | mAb),0.19375,0.16785197651812486,0.22257508515785177
49,1,3,"Pr(Sympt. | Infec., Plac.)",0.6237113402061856,0.5836624704920607,0.6621378187020052
49,1,3,"Pr(Sympt. | Infec., mAb)",0.38247011952191234,0.3245475539598707,0.4439359562467151
49,1,3,"Pr(Asympt. | Infec., Plac.)",0.37628865979381443,0.3378621812979948,0.41633752950793945
49,1,3,"Pr(Asympt. | Infec., mAb)",0.6175298804780877,0.5560640437532849,0.6754524460401292
49,1,3,"Pr(N+ | Infec., Plac.)",0.7972508591065293,0.7626871416659495,0.8279163309809031
49,1,3,"Pr(N+ | Infec., mAb)",0.5258964143426295,0.46419926377622894,0.5868128441443538
49,1,3,"Pr(N+ | sympt., Plac.)",0.8264462809917356,0.7841218739091204,0.8619337839270939
49,1,3,"Pr(N+ | sympt., mAb)",0.5625,0.46275882627554077,0.6574317252422498
49,1,3,"Pr(N+ | asympt., Plac.)",0.7488584474885844,0.6874681905915992,0.8016687975471525
49,1,3,"Pr(N+ | asympt., mAb)",0.5032258064516129,0.42539296894203876,0.5809026166527071
49,1,3,PE for infec.,0.5687285223367697,0.519001613538264,0.6146246981155516
49,1,3,PE for sympt. infec.,0.7355371900826446,0.6769034733972406,0.7842552982481348
49,1,3,PE for asympt. infec.,0.2922374429223744,0.15251166048195186,0.4095240827544321
49,1,3,RR for sympt. | infec.,0.6132165552665372,0.5147083680208256,0.7217960024528202
49,1,3,RR for N+ | infec.,0.6596373128176947,0.5787938575153592,0.7422347972706383
49,1,3,RR for N+ | sympt.,0.680625,0.55717949578396,0.8022458697121371
49,1,3,RR for N+ | asympt.,0.6719905586152636,0.5598550111313685,0.7937370641858743
50,1,3,Pr(Infec. | Plac.),0.69875,0.6660693285666855,0.7295310681415583
50,1,3,Pr(Infec. | mAb),0.32125,0.28981248851489777,0.35439595972863147
50,1,3,Pr(Sympt. | Plac.),0.40625,0.37274337443380734,0.440652664854757
50,1,3,Pr(Sympt. | mAb),0.1225,0.10156740699738123,0.1470406445379042
50,1,3,Pr(Asympt. | Plac.),0.2925,0.26202827518004834,0.32495495844530725
50,1,3,Pr(Asympt. | mAb),0.19875,0.1725653514546645,0.22781392145925536
50,1,3,"Pr(Sympt. | Infec., Plac.)",0.5813953488372093,0.5400799082127379,0.6215997239001306
50,1,3,"Pr(Sympt. | Infec., mAb)",0.38132295719844356,0.32410101150725645,0.44204045896376937
50,1,3,"Pr(Asympt. | Infec., Plac.)",0.4186046511627907,0.3784002760998695,0.45992009178726223
50,1,3,"Pr(Asympt. | Infec., mAb)",0.6186770428015564,0.5579595410362307,0.6758989884927435
50,1,3,"Pr(N+ | Infec., Plac.)",0.7459749552772809,0.7082940229825865,0.7802982718639939
50,1,3,"Pr(N+ | Infec., mAb)",0.5058365758754864,0.4450768986158033,0.5664243405413593
50,1,3,"Pr(N+ | sympt., Plac.)",0.8061538461538461,0.7597019834526689,0.84545285533701
50,1,3,"Pr(N+ | sympt., mAb)",0.6122448979591837,0.5132867257374745,0.702735317296434
50,1,3,"Pr(N+ | asympt., Plac.)",0.6623931623931624,0.599614004570231,0.7199265851017131
50,1,3,"Pr(N+ | asympt., mAb)",0.44025157232704404,0.3654028233413609,0.5179192732696685
50,1,3,PE for infec.,0.5402504472271914,0.4873718172485765,0.5889777711304686
50,1,3,PE for sympt. infec.,0.6984615384615385,0.6311643117315409,0.7542419682182199
50,1,3,PE for asympt. infec.,0.3205128205128205,0.190385346234608,0.4304006919710964
50,1,3,RR for sympt. | infec.,0.6558754863813229,0.5499413114239957,0.7736018469210376
50,1,3,RR for N+ | infec.,0.67808787989064,0.5918460967668705,0.767803566745431
50,1,3,RR for N+ | sympt.,0.7594640909799034,0.6323857258591353,0.8824466719440676
50,1,3,RR for N+ | asympt.,0.664637857577602,0.5412935763228061,0.8039458989407636
51,1,3,Pr(Infec. | Plac.),0.71875,0.6866058238180275,0.7488034178419892
51,1,3,Pr(Infec. | mAb),0.33,0.29829672754760284,0.36332809036232716
51,1,3,Pr(Sympt. | Plac.),0.43875,0.4047370728757577,0.47334833945943766
51,1,3,Pr(Sympt. | mAb),0.1375,0.11536299280128527,0.16310169244782993
51,1,3,Pr(Asympt. | Plac.),0.28,0.24999452121885174,0.31210818431164583
